device,Lat,Long,Month,year,Monthly_consumption,Water&Space_Heating_consumption,Water&Space_Heating_consumption_pct,Cooling_consumption,Cooling_consumption_pct,Laundry_consumption,Laundry_consumption_pct,Refrigeration_consumption,Refrigeration_consumption_pct,Entertainment_consumption,Entertainment_consumption_pct,Always_On_consumption,Always_On_consumption_pct,Others_consumption,Others_consumption_pct
SM000013,24.74488868,46.72488432,9,2021,2166439,0,0,1399709.468,64.60876432,51792.13,2.390657203,66359.36509,3.063061784,70784.60211,3.267324956,241420.8,11.1436694,336372.6352,15.52652233
SM000013,24.74488868,46.72488432,10,2021,1717707,0,0,1076027.529,62.64325228,48999.13,2.852589528,32128.69996,1.870441231,64794.08084,3.772126494,205209.6,11.94671734,290547.9598,16.91487313
SM000013,24.74488868,46.72488432,11,2021,1424458,0,0,812710.7885,57.05403659,53023.92,3.722392657,39922.96326,2.802677458,60146.33251,4.222401258,199584,14.01122392,259069.9958,18.18726812
SM000013,24.74488868,46.72488432,12,2021,1372935,0,0,738680.1601,53.80299578,41146.74,2.996991118,35137.13129,2.55927129,99237.69554,7.228142304,191153.8369,13.92300705,267579.4362,19.48959246
SM000014,24.72394372,46.68293595,1,2021,607038.5,362406.5,59.70074386,0,0,39118.46,6.444148106,71267.7472,11.74023513,93638.00262,15.42538119,40607.79018,6.689491718,4.37E-11,7.19E-15
SM000014,24.72394372,46.68293595,2,2021,515460.5,289154,56.09624792,0,0,25536.49,4.954111906,61470.4832,11.92535281,93405.64239,18.12081476,45893.88441,8.903472606,2.91E-11,5.65E-15
SM000014,24.72394372,46.68293595,3,2021,765249,0,0,575764.7658,75.23887856,42470.12,5.549843254,57492.5662,7.512922748,56277.36628,7.354124772,33244.18172,4.344230665,0,0
SM000014,24.72394372,46.68293595,4,2021,252301,0,0,209518.3545,83.04301389,13948.62,5.528563105,13546.02419,5.36899346,9206.571588,3.649042845,5903.929756,2.340034227,177.5,0.070352476
SM000014,24.72394372,46.68293595,5,2021,7,0,0,0,0,0,0,0,0,0,0,7,100,0,0
SM000014,24.72394372,46.68293595,6,2021,157,0,0,0,0,0,0,0,0,0,0,157,100,0,0
SM000014,24.72394372,46.68293595,7,2021,474,0,0,0,0,0,0,0,0,0,0,474,100,0,0
SM000014,24.72394372,46.68293595,8,2021,63.5,0,0,0,0,0,0,0,0,0,0,63.5,100,0,0
SM000014,24.72394372,46.68293595,9,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000014,24.72394372,46.68293595,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000014,24.72394372,46.68293595,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000014,24.72394372,46.68293595,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000015,24.73181842,46.70284563,1,2021,369795,170912.8009,46.21825631,0,0,20394.32035,5.5150341,22561.10701,6.100976759,15116.95797,4.087929249,29181.35463,7.891224767,111628.4591,30.18657882
SM000015,24.73181842,46.70284563,2,2021,254983.5,130012.5,50.98859338,0,0,7716.08,3.026109533,18472.6976,7.24466391,55896.66472,21.92167914,42885.55768,16.81895404,0,0
SM000015,24.73181842,46.70284563,3,2021,1586933.5,0,0,1049837.832,66.15512446,27771.53,1.750012209,90255.24114,5.687399071,233322.5067,14.70272741,185746.3902,11.70473685,5.82E-11,3.67E-15
SM000015,24.73181842,46.70284563,4,2021,1942357.5,0,0,1263272.97,65.03812865,32986.74,1.698283658,69699.3371,3.588388703,314414.9281,16.18728417,261983.5252,13.48791482,1.16E-10,5.99E-15
SM000015,24.73181842,46.70284563,5,2021,2466054,0,0,1438532.08,58.33335686,48695.79,1.974644108,70675.38741,2.865930243,297680.2508,12.07111648,484694.3661,19.65465339,125776.1255,5.100298919
SM000015,24.73181842,46.70284563,6,2021,3184126,0,0,1992831.346,62.58644745,45537.16,1.430130592,77418.82306,2.431399482,559959.8808,17.58598375,508378.7904,15.96603873,0,0
SM000015,24.73181842,46.70284563,7,2021,3226294.5,0,0,2008838.272,62.26456613,52130.12,1.615789259,95700.08327,2.966253802,275154.4892,8.528498845,710930.6836,22.03551733,83540.85152,2.589374638
SM000015,24.73181842,46.70284563,8,2021,3491978.5,0,0,2221257.878,63.6102965,59999.31,1.718203878,69537.00551,1.991335442,460222.3829,13.17941628,664719.1668,19.03560308,16242.75709,0.465144819
SM000015,24.73181842,46.70284563,9,2021,3157778,0,0,1972507.939,62.46506053,50408.44,1.596326278,84488.04258,2.675553588,282019.7295,8.930954915,672775.8152,21.30535507,95578.03369,3.026749622
SM000015,24.73181842,46.70284563,10,2021,2895464.5,0,0,1743803.427,60.22534303,52378.82,1.808995413,65697.14562,2.268967401,221336.708,7.644255628,699551.703,24.16025833,112696.696,3.8921802
SM000015,24.73181842,46.70284563,11,2021,2538610,0,0,1477183.027,58.18865548,48515.36,1.911099381,52071.41113,2.051178051,291537.5048,11.48413915,564979.0499,22.25544885,104323.6472,4.109479094
SM000015,24.73181842,46.70284563,12,2021,2254008,0,0,1230902.967,54.60952079,47262.1,2.096802673,53736.76553,2.384053896,219924.0087,9.757019882,530848.504,23.5513141,171333.6544,7.601288658
SM000016,24.74682497,46.69334074,1,2021,66956,22470.36219,33.55989334,0,0,5759.573605,8.602027608,21106.92975,31.52358228,10685.7003,15.95928715,200.474085,0.299411681,6732.960063,10.05579793
SM000016,24.74682497,46.69334074,2,2021,25587,2469,9.649431352,0,0,672.14,2.626880838,16115.95933,62.98495067,5635.155676,22.02351067,694.7449947,2.715226461,0,0
SM000016,24.74682497,46.69334074,3,2021,34169,6814.724716,19.94417371,0,0,0,0,16790.90233,49.14074843,9359.819626,27.3927233,1203.553326,3.522354549,0,0
SM000016,24.74682497,46.69334074,4,2021,117502,0,0,62057.44812,52.81395051,7109.78,6.050773604,30007.96041,25.53825501,17111.63587,14.56284648,1215.175609,1.034174405,1.82E-12,1.55E-15
SM000016,24.74682497,46.69334074,5,2021,35799,0,0,0,0,0,0,20094.59648,56.13172568,7714.085083,21.5483256,1148.804577,3.209040971,6841.513863,19.11090774
SM000016,24.74682497,46.69334074,6,2021,718312,0,0,539036.9589,75.04217651,26601.29,3.703305806,39890.72412,5.553397983,15099.72632,2.102112497,13875.95182,1.931744398,83807.34881,11.66726281
SM000016,24.74682497,46.69334074,7,2021,237950,0,0,157938.7833,66.3747776,7639.02,3.210346711,29664.26693,12.46659673,11786.75495,4.95345869,2439.16156,1.02507315,28482.01326,11.96974712
SM000016,24.74682497,46.69334074,8,2021,565726,0,0,415618.1391,73.4663316,14452.6,2.554699625,43159.67146,7.629076879,27973.14228,4.944644983,6372.182124,1.126372506,58150.26506,10.27887441
SM000016,24.74682497,46.69334074,9,2021,43027,0,0,0,0,0,0,23676.41131,55.0268699,9608.91216,22.33228475,1289.083527,2.995987467,8452.593001,19.64485788
SM000016,24.74682497,46.69334074,10,2021,203006,0,0,131103.4692,64.58108096,6619.02,3.260504616,29120.7633,14.34477961,13585.15268,6.691995645,3413.898951,1.681673917,19163.69586,9.43996525
SM000016,24.74682497,46.69334074,11,2021,253011,0,0,171788.4433,67.89761841,11800.05,4.663848607,26574.9234,10.50346562,18904.75295,7.471909503,4316.655308,1.70611369,19626.17504,7.757044175
SM000016,24.74682497,46.69334074,12,2021,230252,0,0,154007.2163,66.88637504,14074,6.112433334,29117.42749,12.64589558,22531.45424,9.785562877,1794.432439,0.779334138,8727.469572,3.790399029
SM000017,24.72502208,46.67556122,1,2021,557962,172855.9658,30.97988139,0,0,38548.80869,6.908859149,54599.39786,9.785504723,156908.714,28.12175631,108854.6204,19.50932508,26194.49325,4.694673338
SM000017,24.72502208,46.67556122,2,2021,389573,117590,30.18433002,0,0,27171.93,6.974798048,47955.1296,12.30966458,104511.8271,26.82727682,82876.35367,21.273639,9467.7596,2.430291524
SM000017,24.72502208,46.67556122,3,2021,566707,0,0,308962.5112,54.51891563,27589.31,4.868355252,64454.44206,11.37350378,98283.10328,17.34284265,64969.87483,11.46445603,2447.758599,0.431926657
SM000017,24.72502208,46.67556122,4,2021,91272,0,0,20395.0029,22.34530075,2257,2.472828469,25289.15388,27.70746108,25613.85172,28.06320856,17716.9915,19.41120114,1.82E-12,1.99E-15
SM000017,24.72502208,46.67556122,5,2021,383942,0,0,241223.3332,62.82806601,8757.2,2.280865339,15183.01992,3.954508733,23520.1034,6.1259522,25990.63897,6.769418029,69267.70451,18.04118969
SM000017,24.72502208,46.67556122,6,2021,1460441,0,0,842748.1669,57.7050471,32505.9,2.225759206,69142.81591,4.734379267,53750.88,3.680455424,175104,11.98980308,287189.2372,19.66455593
SM000017,24.72502208,46.67556122,7,2021,2661741,0,0,1793406.259,67.37718879,42214.92,1.58598902,66114.73667,2.483890682,82114.76211,3.085001963,360057.6,13.52714633,317832.7225,11.94078321
SM000017,24.72502208,46.67556122,8,2021,2572771,0,0,1738056.542,67.55581985,28375.71,1.102924046,45130.5314,1.754160452,39043.98316,1.517584859,209894.4,8.158300914,512269.8334,19.91120988
SM000017,24.72502208,46.67556122,9,2021,112035,0,0,39969.75402,35.67613158,553.1,0.493685009,20945.49221,18.69548999,14583.18993,13.0166376,27181.58999,24.261695,8801.873853,7.856360827
SM000017,24.72502208,46.67556122,10,2021,118239,0,0,52885.07685,44.72727006,0,0,18920.21497,16.00167032,5479.965474,4.634651404,28737.32315,24.3044369,12216.41955,10.33197131
SM000017,24.72502208,46.67556122,11,2021,109251,0,0,49355.81486,45.17653372,0,0,17173.49318,15.71930068,5659.841323,5.180585371,26388.38514,24.15390719,10673.46549,9.769673041
SM000017,24.72502208,46.67556122,12,2021,890578,0,0,475347.7815,53.37519919,30257.8,3.397546313,44667.86469,5.015603876,111078.0994,12.47258515,175274.3709,19.68096797,53952.08349,6.058097493
SM000018,24.72277235,46.68030318,1,2021,768800.5,310453.5102,40.38154375,0,0,60025.36646,7.807664857,65829.00002,8.56255947,133785.8084,17.40188884,56756.73743,7.382505271,141950.0774,18.46383781
SM000018,24.72277235,46.68030318,2,2021,520469,246790.5143,47.41694785,0,0,34678.82758,6.662995795,39430.2083,7.575899487,65189.31116,12.52510931,31224.15524,5.99923439,103155.9833,19.81981316
SM000018,24.72277235,46.68030318,3,2021,54383,0,0,40747.63829,74.92716159,4711,8.662633544,0,0,0,0,0,0,8924.361713,16.41020487
SM000018,24.72277235,46.68030318,4,2021,111734.5,0,0,62514.33753,55.9490019,7493.5,6.706523052,15106.608,13.52009272,6246.24,5.590251892,748.8,0.670160067,19625.01448,17.56397037
SM000018,24.72277235,46.68030318,5,2021,1093865,0,0,765253.108,69.95864279,37036.88,3.385873028,40954.82633,3.744047605,35682.9216,3.26209556,28972.8,2.648663226,185964.464,17.00067778
SM000018,24.72277235,46.68030318,6,2021,1342973,0,0,927094.0741,69.03296448,36227.62,2.697568752,74638.1989,5.55768425,55349.7504,4.12143434,39571.2,2.946537272,210092.1566,15.6438109
SM000018,24.72277235,46.68030318,7,2021,1155918,0,0,785184.8129,67.92738005,34492.49,2.983991079,44098.74584,3.815041018,29357.63368,2.539767845,50054.4,4.330272563,212729.9176,18.40354745
SM000018,24.72277235,46.68030318,8,2021,2175793,0,0,1276377.979,58.66265674,47982.2,2.205274123,84538.45117,3.88540873,89502.6815,4.113566019,294963.5574,13.55660016,382428.131,17.57649422
SM000018,24.72277235,46.68030318,9,2021,1969367,0,0,1255746.663,63.76397404,41390,2.101690543,68296.64842,3.467949266,137828.0313,6.998595556,159853.1493,8.11698121,306252.5082,15.55080938
SM000018,24.72277235,46.68030318,10,2021,1550923.5,0,0,1044891.866,67.37223764,44418.91,2.864029722,48531.66336,3.129210652,55261.52842,3.563136958,81772.8,5.272523113,276046.7322,17.79886192
SM000018,24.72277235,46.68030318,11,2021,1257038,0,0,808757.955,64.33838556,47718.83,3.796132655,41529.19129,3.303733959,59849.29227,4.76113628,67699.2,5.385612845,231483.5314,18.4149987
SM000018,24.72277235,46.68030318,12,2021,1194763,0,0,626873.3059,52.4684231,51084.34,4.275688149,53637.25961,4.489363967,101233.2206,8.473079646,142867.2,11.95778577,219067.6739,18.33565937
SM000019,24.72570549,46.69142872,1,2021,473247.5,158879.0762,33.57208991,0,0,30865.18802,6.521997057,45382.89047,9.58967358,122191.6389,25.8198171,88366.00315,18.6722599,27562.70326,5.824162466
SM000019,24.72570549,46.69142872,2,2021,361509,117102.7889,32.39277278,0,0,30461.0823,8.426092379,25992.19869,7.189917455,80725.12,22.33004434,68566.5525,18.96676224,38661.25757,10.69441081
SM000019,24.72570549,46.69142872,3,2021,66333.5,0,0,46904.30203,70.7098254,7098.5,10.70122939,0,0,0,0,0,0,12330.69797,18.58894521
SM000019,24.72570549,46.69142872,4,2021,123780,0,0,97248.81111,78.5658516,7722,6.238487639,0,0,0,0,0,0,18809.18889,15.19566076
SM000019,24.72570549,46.69142872,5,2021,990148.5,0,0,560993.3479,56.65749612,39908.24,4.030530774,63648.29883,6.428156871,61281.10057,6.189081797,86091.13672,8.694770201,178226.376,17.99996424
SM000019,24.72570549,46.69142872,6,2021,1165027.5,0,0,716894.1071,61.53452233,39354.01,3.377946872,49415.77358,4.241597179,56134.5888,4.818305903,93196.8,7.999536492,210032.2205,18.02809123
SM000019,24.72570549,46.69142872,7,2021,1168547,0,0,656549.3912,56.18510776,45090.29,3.858662938,85734.02471,7.336805854,52368.41179,4.481498116,114777.6,9.82224934,214027.2823,18.31567599
SM000019,24.72570549,46.69142872,8,2021,1232651.5,0,0,776520.7127,62.99596542,43092.36,3.495907805,46950.66533,3.808916416,65713.47032,5.33106643,85862.4,6.965667101,214511.8917,17.40247683
SM000019,24.72570549,46.69142872,9,2021,1007690.5,0,0,574630.1963,57.02447292,41644.61,4.132678635,85870.65964,8.521531129,56796.81853,5.636335614,75916.8,7.533741759,172831.4156,17.15123995
SM000019,24.72570549,46.69142872,10,2021,964480.5,0,0,535583.8889,55.53081569,46964.76,4.869435929,44885.93538,4.653897655,83264.05642,8.633047161,80275.2,8.323154278,173506.6593,17.98964928
SM000019,24.72570549,46.69142872,11,2021,680250.5,0,0,304176.8415,44.71541608,38536.05,5.664979298,65776.33369,9.669428201,75714.07362,11.13032238,73881.6,10.8609402,122165.6012,17.95891384
SM000019,24.72570549,46.69142872,12,2021,589549,0,0,251286.1726,42.62345837,34313.48,5.820293139,43970.00414,7.458244207,110291.8828,18.70783986,66025.59863,11.19934028,83661.86185,14.19082415
SM000020,24.71753692,46.6955923,1,2021,1425171.5,607273.4347,42.61055141,0,0,66707.56853,4.680669557,76952.70595,5.399540052,160608.23,11.2693967,347303.5791,24.36924813,166325.9817,11.67059415
SM000020,24.71753692,46.6955923,2,2021,1151933.5,514074.729,44.62711858,0,0,42263.12647,3.668885962,74404.11548,6.459063434,112551.561,9.770664802,281551.5097,24.44164613,127088.4583,11.03262109
SM000020,24.71753692,46.6955923,3,2021,279090,0,0,220085.8712,78.8583866,11940,4.278189831,0,0,0,0,0,0,47064.12884,16.86342357
SM000020,24.71753692,46.6955923,4,2021,515417.5,0,0,410803.2845,79.70301444,21713.5,4.212798362,0,0,0,0,0,0,82900.71559,16.0841872
SM000020,24.71753692,46.6955923,5,2021,2833078.5,0,0,1388085.41,48.99565651,37397.48,1.320029784,65223.44517,2.302211011,85618.5504,3.022103002,691092.5784,24.39369676,565661.0355,19.96630293
SM000020,24.71753692,46.6955923,6,2021,3529070.5,0,0,1917462.867,54.33336814,37003.48,1.048533318,89312.2595,2.530758722,644255.9888,18.25568486,724890.1657,20.54054079,116145.7391,3.291114165
SM000020,24.71753692,46.6955923,7,2021,4182737.5,0,0,2475536.744,59.18460683,42647.21,1.019600441,94650.71661,2.262889235,417294.672,9.976592412,1022329.948,24.44164732,130278.2093,3.114663765
SM000020,24.71753692,46.6955923,8,2021,4515677,0,0,2770691.269,61.35716237,36648.93,0.811593256,56969.74429,1.261599186,456195.9551,10.10249305,1105092.55,24.47235597,90078.55218,1.994796177
SM000020,24.71753692,46.6955923,9,2021,3619217.5,0,0,1990804.985,55.00650308,36954.5,1.021063255,67464.81853,1.864071958,219098.5693,6.053755248,656140.7022,18.12935261,648753.9245,17.92525386
SM000020,24.71753692,46.6955923,10,2021,3542221.5,0,0,1899040.385,53.61156507,39395.65,1.112173533,53039.26675,1.497344724,69280.03958,1.955835895,829382.4,23.41418796,652083.7592,18.40889281
SM000020,24.71753692,46.6955923,11,2021,2368719,0,0,1314074.509,55.47616705,38339.39,1.618570628,87854.56103,3.708948213,103733.2334,4.379296719,405504,17.11912641,419213.3062,17.69789098
SM000020,24.71753692,46.6955923,12,2021,1984202.5,0,0,928269.0039,46.78297724,45243.32,2.280176544,77128.5925,3.887133118,119641.9749,6.029726041,481656.1144,24.27454428,332263.4944,16.74544279
SM000021,24.7219813,46.70436838,1,2021,1313573.5,516485.9493,39.3191511,0,0,55990.24282,4.262436995,72101.22571,5.488937293,178934.4687,13.62196091,321055.0082,24.44134327,169006.6052,12.86617043
SM000021,24.7219813,46.70436838,2,2021,896182.5,335546.6263,37.44177401,0,0,38824.08645,4.332162975,48180.59474,5.376203479,108363.3344,12.09165928,217342.1124,24.25199247,147925.7457,16.5062078
SM000021,24.7219813,46.70436838,3,2021,463670.5,0,0,221711.6228,47.81663332,17468,3.767330464,36176,7.802092219,49869.2544,10.75532181,52934.4,11.41638297,85511.22281,18.44223922
SM000021,24.7219813,46.70436838,4,2021,181593.5,0,0,140268.1166,77.24291705,7300.5,4.020243015,0,0,0,0,0,0,34024.88344,18.73683994
SM000021,24.7219813,46.70436838,5,2021,1605839.5,0,0,940789.2397,58.58550868,31962.27,1.990377619,73700.80869,4.589550119,72895.1712,4.539380878,235200,14.64654469,251292.0105,15.64863801
SM000021,24.7219813,46.70436838,6,2021,2127762,0,0,1285275.292,60.40503083,38072,1.789297863,70941.55886,3.334092763,77193.1296,3.627902444,258163.2,12.13308631,398116.8195,18.71058979
SM000021,24.7219813,46.70436838,7,2021,2556050.5,0,0,1634351.388,63.94049681,41853.06,1.637411311,81329.45245,3.181840595,74511.60505,2.915106922,316281.6,12.37384003,407723.3943,15.95130434
SM000021,24.7219813,46.70436838,8,2021,2674699,0,0,1773942.222,66.32305996,49635,1.855722831,71681.22947,2.67997369,84598.24674,3.162907181,283372.8,10.59456784,411469.5021,15.3837685
SM000021,24.7219813,46.70436838,9,2021,2270510,0,0,1425597.3,62.78753672,38741.37,1.706284932,71974.10016,3.169953013,62183.26232,2.738735452,284256,12.519478,387757.9676,17.07801188
SM000021,24.7219813,46.70436838,10,2021,2403415.5,0,0,1361528.88,56.64975033,50183,2.087986867,64233.51158,2.672592882,105149.8863,4.375019064,402278.4,16.73778005,420041.822,17.47687081
SM000021,24.7219813,46.70436838,11,2021,1748293,0,0,972457.6316,55.62326404,37133,2.123957483,62969.42869,3.601766334,98415.95368,5.629259723,279244.8,15.97242567,298072.1861,17.04932675
SM000021,24.7219813,46.70436838,12,2021,1267663.5,0,0,665245.1646,52.47805625,35485.85,2.799311489,58415.88425,4.60815384,132317.3486,10.43789212,185952,14.66887703,190247.2527,15.00770927
SM000022,24.73249387,46.7072826,1,2021,374572.5,103921.9817,27.7441568,0,0,15928.33054,4.252402548,37238.82508,9.941686877,109445.8376,29.2188662,90284.2191,24.10326949,17753.30596,4.739618088
SM000022,24.73249387,46.7072826,2,2021,266159.5,60654.4318,22.78875328,0,0,17198.82353,6.461848451,33884.18381,12.73078128,93577.32111,35.15836223,56748.87721,21.32137955,4095.86251,1.538875189
SM000022,24.73249387,46.7072826,3,2021,251894,0,0,149409.2919,59.31435123,12909.69,5.125048632,46937.77707,18.6339401,18224.76164,7.235091601,14629.86704,5.807945817,9782.612373,3.883622624
SM000022,24.73249387,46.7072826,4,2021,551391,0,0,283115.0882,51.34561285,31065.92,5.63409994,64348.12553,11.67014433,56326.25119,10.21530115,72651.09286,13.17596639,43884.52226,7.958875327
SM000022,24.73249387,46.7072826,5,2021,627337,0,0,389472.6029,62.08347393,27954.53,4.45606269,45519.58039,7.256001222,59509.86204,9.486107474,61174.18038,9.751406401,43706.24431,6.966948276
SM000022,24.73249387,46.7072826,6,2021,872320.5,0,0,480111.1945,55.03839409,35433.05,4.061930219,46390.65998,5.318075177,51552.0576,5.909761103,98630.4,11.30666997,160203.138,18.36516945
SM000022,24.73249387,46.7072826,7,2021,1028622.5,0,0,607931.9475,59.10156034,42470.46,4.12886749,45132.30477,4.387645105,50022.20716,4.863028677,100732.8,9.792980418,182332.7806,17.72591797
SM000022,24.73249387,46.7072826,8,2021,1174398.5,0,0,710555.6192,60.50379145,37892.67,3.226559809,47082.16732,4.009045253,73055.41389,6.220666485,109920,9.359684979,195892.6296,16.68025202
SM000022,24.73249387,46.7072826,9,2021,1112110,0,0,660216.7177,59.36613444,35251.18,3.169756589,41552.55855,3.736371272,63899.84337,5.745820411,111945.6,10.06605462,199244.1003,17.91586267
SM000022,24.73249387,46.7072826,10,2021,748895.5,0,0,383109.6937,51.15662916,38946.59,5.200537325,63360.88593,8.460577735,72631.23789,9.698447633,118252.8,15.79029384,72594.29248,9.693514313
SM000022,24.73249387,46.7072826,11,2021,401207,0,0,224240.9627,55.89158782,23269.41,5.799851448,35312.43902,8.801551075,70901.09518,17.67194869,33607.33503,8.376557495,13875.75801,3.458503468
